aphiaID,scientificName,verbatimScientificName,taxonID,valid_authority,taxonRankID,taxonRank,parentNameUsageID,kingdom,phylum,class,order,family,genus,species,acceptedNameUsageID,acceptedNameUsage,majorgroup,taxa_name,TG_latest,References,PataHunt_traitValue,filter_or_not,campbell_diet
128950,Oncaea scottodicarloi,Oncaea scottodicarloi,4155,"Heron & Bradford-Grieve, 1995",220,Species,128690,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,Oncaea scottodicarloi,urn:lsid:marinespecies.org:taxname:128950,"Oncaea scottodicarloi Heron & Bradford-Grieve, 1995",Non-calanoid,Oncaea scottodicarloi,carnivore,[6],omnivore; detritivore,0,omni
128955,Oncaea zernovi,Oncaea zernovi,4166,"Shmeleva, 1966",220,Species,128690,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,Oncaea zernovi,urn:lsid:marinespecies.org:taxname:128955,"Oncaea zernovi Shmeleva, 1966",Non-calanoid,Oncaea zernovi,carnivore,[6],not determined,0,omni
128926,Oncaea atlantica,Oncaea atlantica,4101,"Shmeleva, 1967",220,Species,128690,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,Oncaea atlantica,urn:lsid:marinespecies.org:taxname:128926,"Oncaea atlantica Shmeleva, 1967",Non-calanoid,Oncaea atlantica,carnivore,[6],not determined,0,NA
359743,Onychocorycaeus agilis,Onchocorycaeus agilis,4169,"(Dana, 1849)",220,Species,128638,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,Onychocorycaeus agilis,urn:lsid:marinespecies.org:taxname:359743,"Onychocorycaeus agilis (Dana, 1849)",Non-calanoid,Onychocorycaeus agilis,carnivore,[A],carnivore,0,carn
128816,Onychocorycaeus catus,Onchocorycaeus catus,4170,"(Dahl F., 1894)",220,Species,128638,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,Onychocorycaeus catus,urn:lsid:marinespecies.org:taxname:128816,"Onychocorycaeus catus (Dahl F., 1894)",Non-calanoid,Onychocorycaeus catus,carnivore,[A],carnivore,0,carn
128638,Onychocorycaeus,Onychocorycaeus,4168,"Dahl M., 1912",180,Genus,128569,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,NA,urn:lsid:marinespecies.org:taxname:128638,"Onychocorycaeus Dahl M., 1912",Non-calanoid,Onychocorycaeus spp.,carnivore,[A],not determined,0,carn
359744,Onychocorycaeus pacificus,Onchocorycaeus pacificus,4174,"(Dahl F., 1894)",220,Species,128638,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,Onychocorycaeus pacificus,urn:lsid:marinespecies.org:taxname:359744,"Onychocorycaeus pacificus (Dahl F., 1894)",Non-calanoid,Onychocorycaeus pacificus,carnivore,[A],carnivore,0,carn
128818,Onychocorycaeus latus,Onchocorycaeus latus,4172,"(Dana, 1849)",220,Species,128638,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,Onychocorycaeus latus,urn:lsid:marinespecies.org:taxname:128818,"Onychocorycaeus latus (Dana, 1849)",Non-calanoid,Onychocorycaeus latus,carnivore,[A],carnivore,0,carn
128817,Onychocorycaeus giesbrechti,Corycaeus giesbrechti,4171,"(Dahl F., 1894)",220,Species,128638,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,Onychocorycaeus giesbrechti,urn:lsid:marinespecies.org:taxname:128817,"Onychocorycaeus giesbrechti (Dahl F., 1894)",Non-calanoid,Onychocorycaeus giesbrechti,carnivore,[A],carnivore,0,carn
128820,Onychocorycaeus pumilus,Onchocorycaeus pumilus,4175,"(Dahl M., 1912)",220,Species,128638,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,Onychocorycaeus pumilus,urn:lsid:marinespecies.org:taxname:128820,"Onychocorycaeus pumilus (Dahl M., 1912)",Non-calanoid,Onychocorycaeus pumilus,carnivore,Derived at genus level,not determined,0,carn
128819,Onychocorycaeus ovalis,Onchocorycaeus ovalis,4173,"(Claus, 1863)",220,Species,128638,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Onychocorycaeus,Onychocorycaeus ovalis,urn:lsid:marinespecies.org:taxname:128819,"Onychocorycaeus ovalis (Claus, 1863)",Non-calanoid,Onychocorycaeus ovalis,carnivore,[A],carnivore,0,carn
128722,Sapphirina,Sapphirina,4246,"Thompson J., 1829",180,Genus,128595,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,NA,urn:lsid:marinespecies.org:taxname:128722,"Sapphirina Thompson J., 1829",Non-calanoid,Sapphirina ovatolanceolata,carnivore,[2] [A] [P],parasite,0,omni
129058,Sapphirina scarlata,Sapphirina scarlata,4263,"Giesbrecht, 1891",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina scarlata,urn:lsid:marinespecies.org:taxname:129058,"Sapphirina scarlata Giesbrecht, 1891",Non-calanoid,Sapphirina scarlata,carnivore,[2] [A] [P],carnivore,0,omni
129053,Sapphirina nigromaculata,Sapphirina nigromaculata,4258,"Claus, 1863",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina nigromaculata,urn:lsid:marinespecies.org:taxname:129053,"Sapphirina nigromaculata Claus, 1863",Non-calanoid,Sapphirina cf,carnivore,[2] [A] [P],carnivore,0,omni
129060,Sapphirina stellata,Sapphirina stellata,4265,"Giesbrecht, 1891",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina stellata,urn:lsid:marinespecies.org:taxname:129060,"Sapphirina stellata Giesbrecht, 1891",Non-calanoid,Sapphirina stellata,carnivore,[2] [A] [P],carnivore,0,omni
129054,Sapphirina opalina,Sapphirina opalina,4259,"Dana, 1849",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina opalina,urn:lsid:marinespecies.org:taxname:129054,"Sapphirina opalina Dana, 1849",Non-calanoid,Sapphirina opalina,carnivore,[2] [A] [P],carnivore,0,omni
129041,Sapphirina angusta,Sapphirina angusta,4247,"Dana, 1849",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina angusta,urn:lsid:marinespecies.org:taxname:129041,"Sapphirina angusta Dana, 1849",Non-calanoid,Sapphirina angusta,carnivore,[A] [P] *,carnivore,0,omni
129052,Sapphirina metallina,Sapphirina metallina,4257,"Dana, 1849",220,Species,128722,Animalia,Arthropoda,Copepoda,Cyclopoida,Sapphirinidae,Sapphirina,Sapphirina metallina,urn:lsid:marinespecies.org:taxname:129052,"Sapphirina metallina Dana, 1849",Non-calanoid,Sapphirina metallina,carnivore,[2] [A] [P],carnivore,0,NA
128957,Triconia conifera,Oncaea conifera,4320,"(Giesbrecht, 1891)",220,Species,128691,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia,Triconia conifera,urn:lsid:marinespecies.org:taxname:128957,"Triconia conifera (Giesbrecht, 1891)",Non-calanoid,Triconia conifera,omnivore,[A] [C],omnivore; detritivore,0,omni
128691,Triconia,Triconia,4316,"B√∂ttger-Schnack, 1999",180,Genus,128586,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia,NA,urn:lsid:marinespecies.org:taxname:128691,"Triconia B√∂ttger-Schnack, 1999",Non-calanoid,Triconia spp.,omnivore,[A] [C],not determined,0,omni
345368,Triconia antarctica,Triconia antarctica,4317,"(Heron, 1977)",220,Species,128691,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Triconia,Triconia antarctica,urn:lsid:marinespecies.org:taxname:345368,"Triconia antarctica (Heron, 1977)",Non-calanoid,Triconia antarctica,omnivore,[A] [P],omnivore; detritivore,0,NA
128639,Urocorycaeus,Urocorycaeus,4347,"Dahl, 1912",180,Genus,128569,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,NA,urn:lsid:marinespecies.org:taxname:128639,"Urocorycaeus Dahl, 1912",Non-calanoid,Urocorycaeus spp.,carnivore,[A],not determined,0,carn
765217,Urocorycaeus longistylis,Urocorycaeus longistylis,4350,"(Dana, 1849)",220,Species,128639,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,Urocorycaeus longistylis,urn:lsid:marinespecies.org:taxname:765217,"Urocorycaeus longistylis (Dana, 1849)",Non-calanoid,Urocorycaeus longistylis,carnivore,[A],carnivore,0,carn
128822,Urocorycaeus lautus,Urocorycaeus lautus,4349,"(Dana, 1849)",220,Species,128639,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,Urocorycaeus lautus,urn:lsid:marinespecies.org:taxname:128822,"Urocorycaeus lautus (Dana, 1849)",Non-calanoid,Urocorycaeus lautus,carnivore,[A],carnivore,0,carn
128821,Urocorycaeus furcifer,Urocorycaeus furcifer,4348,"(Claus, 1863)",220,Species,128639,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Urocorycaeus,Urocorycaeus furcifer,urn:lsid:marinespecies.org:taxname:128821,"Urocorycaeus furcifer (Claus, 1863)",Non-calanoid,Urocorycaeus furcifer,carnivore,[A],carnivore,0,carn
107018,Acanthephyra,Acanthephyra,2687,"A. Milne-Edwards, 1881",180,Genus,585943,Animalia,Arthropoda,Malacostraca,Decapoda,Acanthephyridae,Acanthephyra,NA,urn:lsid:marinespecies.org:taxname:107018,"Acanthephyra A. Milne-Edwards, 1881",Decapod,Ephyra larva,NA,NA,not determined,0,NA
883864,Belzebub spp.,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Belzebub,NA,urn:lsid:marinespecies.org:taxname:883864,"Belzebub†Vereshchaka, Olesen & Lunina, 2016",NA,Belzebub spp.,omnivore,Sathishkumar et al (2024; 10.1111/maec.12849) - Opportunistic feeder,not determined,0,NA
382879,Jasus edwardsii,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Jasus,Jasus edwardsii,urn:lsid:marinespecies.org:taxname:382879,"Jasus edwardsii†(Hutton, 1875)",NA,Jasus edwardsii,NA,NA,not determined,0,NA
106827,Lucifer,Lucifer,2826,"Thompson, 1829",180,Genus,106730,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer,NA,urn:lsid:marinespecies.org:taxname:106827,"Lucifer Thompson, 1829",Decapod,Lucifer spp.,carnivore,Vega-PÈrez et al (1996; 10.1590/S1413-77391996000100001 ),not determined,0,NA
107122,Lucifer typus,Lucifer reynaudii,2827,"H. Milne Edwards, 1837",220,Species,106827,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer,Lucifer typus,urn:lsid:marinespecies.org:taxname:107122,"Lucifer typus H. Milne Edwards, 1837",Decapod,Lucifer typus,carnivore,Derived at the genus level,not determined,0,NA
883869,Lucifer penicillifer,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Luciferidae,Lucifer,Lucifer penicillifer,urn:lsid:marinespecies.org:taxname:377462,"Lucifer penicillifer†Hansen, 1919",NA,Lucifer penicillifer,carnivore,Derived at the genus level,not determined,0,NA
106992,Lysmata,Lysmata,2829,"Risso, 1816",180,Genus,883936,Animalia,Arthropoda,Malacostraca,Decapoda,Lysmatidae,Lysmata,NA,urn:lsid:marinespecies.org:taxname:106992,"Lysmata Risso, 1816",Decapod,Lysmata spp.,NA,NA,not determined,0,NA
392346,Munida gregaria,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Munididae,Munida,Munida gregaria,urn:lsid:marinespecies.org:taxname:392346,"Munida gregaria†(Fabricius, 1793)",NA,Munida gregaria,carnivore,PÈrez-Barros et al. (2010; https://www.redalyc.org/pdf/479/47919217011.pdf),not determined,0,NA
1130,Decapoda,Decapoda,2738,"Latreille, 1802",100,Order,1089,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1130,"Decapoda Latreille, 1802",Decapod,Decapod,NA,"[D] Anger (2001). The biology of decapod crustacean larvae -  detritivores, herbivores, carnivores, or omnivores",not determined,0,NA
106731,Sergestidae,Sergestidae,2985,"Dana, 1852",140,Family,106684,Animalia,Arthropoda,Malacostraca,Decapoda,Sergestidae,NA,NA,urn:lsid:marinespecies.org:taxname:106731,"Sergestidae Dana, 1852",Decapod,Sergestid protozoea,carnivore,[1],carnivore,0,NA
106673,Brachyura,Brachyura,2713,"Latreille, 1802",120,Infraorder,106670,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,urn:lsid:marinespecies.org:taxname:106673,"Brachyura Latreille, 1802",Decapod,Brachyuran,NA,[D],not determined,0,NA
106674,Caridea,Caridea,2721,"Dana, 1852",120,Infraorder,106670,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,urn:lsid:marinespecies.org:taxname:106674,"Caridea Dana, 1852",Decapod,Caridea,NA,[D],not determined,0,NA
106671,Anomura,Anomura,2706,"MacLeay, 1838",120,Infraorder,106670,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,urn:lsid:marinespecies.org:taxname:106671,"Anomura MacLeay, 1838",Decapod,Anomura,NA,[D],not determined,0,NA
106734,Porcellanidae,Porcellanidae,2963,"Haworth, 1825",140,Family,106685,Animalia,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,urn:lsid:marinespecies.org:taxname:106734,"Porcellanidae Haworth, 1825",Decapod,Porcelain crab,omnivore,NA,not determined,0,NA
106800,Callianassidae,Callianassidae,2714,"Dana, 1852",140,Family,477324,Animalia,Arthropoda,Malacostraca,Decapoda,Callianassidae,NA,NA,urn:lsid:marinespecies.org:taxname:106800,"Callianassidae Dana, 1852",Decapod,Callianassidae,NA,NA,not determined,0,NA
106758,Leucosiidae,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Leucosiidae,NA,NA,urn:lsid:marinespecies.org:taxname:106758,"Leucosiidae Samouelle, 1819",NA,Leucosiid,NA,NA,not determined,0,NA
106669,Dendrobranchiata,Dendrobranchiata,2739,"Spence Bate, 1888",110,Suborder,1130,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,urn:lsid:marinespecies.org:taxname:106669,"Dendrobranchiata Spence Bate, 1888",Decapod,Dendrobranchiata,NA,[D],not determined,0,NA
106776,Alpheidae,Alpheidae,2702,"Rafinesque, 1815",140,Family,106709,Animalia,Arthropoda,Malacostraca,Decapoda,Alpheidae,NA,NA,urn:lsid:marinespecies.org:taxname:106776,"Alpheidae Rafinesque, 1815",Decapod,Alpheid,NA,NA,not determined,0,NA
514315,Nematocarcinus longirostris,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Decapoda,Nematocarcinidae†,Nematocarcinus,Nematocarcinus longirostris,urn:lsid:marinespecies.org:taxname:514315,"Nematocarcinus longirostris†Spence Bate, 1888",NA,Nematocarcinus longirostris,NA,NA,not determined,0,NA
107060,Panulirus,Phyllosoma,2906,"White, 1847",180,Genus,106794,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,NA,urn:lsid:marinespecies.org:taxname:107060,"Panulirus White, 1847",Decapod,Phyllosoma,carnivore,NA,not determined,0,NA
137222,Doliolum,Doliloum,5204,"Quoy & Gaimard, 1834",180,Genus,137215,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,Doliolum,NA,urn:lsid:marinespecies.org:taxname:137222,"Doliolum Quoy & Gaimard, 1834",Thaliacean,Doliolum oozoid,filter-feeder,NA,not determined,1,NA
137215,Doliolidae,Doliolidae,5198,"Bronn, 1862",140,Family,719942,Animalia,Chordata,Thaliacea,Doliolida,Doliolidae,NA,NA,urn:lsid:marinespecies.org:taxname:137215,"Doliolidae Bronn, 1862",Thaliacean,Doliolidae,filter-feeder,NA,not determined,1,NA
236217,Euphausia superba,Euphausia superba,3025,"Dana, 1850",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia superba,urn:lsid:marinespecies.org:taxname:236217,"Euphausia superba Dana, 1850",Euphausiid,Euphausia superba,omnivore,Boyd et al (1988; https://www.jstor.org/stable/27920092),omnivore; herbivore,0,NA
221054,Euphausia vallentini,Euphausia vallentini,3028,"Stebbing, 1900",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia vallentini,urn:lsid:marinespecies.org:taxname:221054,"Euphausia vallentini Stebbing, 1900",Euphausiid,Euphausia vallentini,omnivore,[4],not determined,0,NA
236218,Euphausia frigida,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia frigida,urn:lsid:marinespecies.org:taxname:236218,"Euphausia frigida†Hansen, 1911",Euphausiid,Euphausia frigida,omnivore,Opportunistic feeder,not determined,0,NA
236220,Euphausia triacantha,Euphausia triacantha,3027,"Holt & Tattersall, 1906",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia triacantha,urn:lsid:marinespecies.org:taxname:236220,"Euphausia triacantha Holt & Tattersall, 1906",Euphausiid,Euphausia triacantha,omnivore,Opportunistic feeder,not determined,0,NA
221053,Euphausia longirostris,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia longirostris,urn:lsid:marinespecies.org:taxname:221053,"Euphausia longirostris†Hansen, 1908",Euphausiid,Euphausia longirostris,omnivore,Opportunistic feeder,not determined,0,NA
221055,Euphausia lucens,Euphausia lucens,3021,"Hansen, 1905",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia lucens,urn:lsid:marinespecies.org:taxname:221055,"Euphausia lucens Hansen, 1905",Euphausiid,Euphausia lucens,omnivore,[E],not determined,0,NA
221051,Euphausia spinifera,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia spinifera,urn:lsid:marinespecies.org:taxname:221051,"Euphausia spinifera†G.O. Sars, 1883",Euphausiid,Euphausia spinifera,omnivore,Opportunistic feeder,not determined,0,NA
221048,Euphausia similis,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia similis,urn:lsid:marinespecies.org:taxname:221048,"Euphausia similis†G.O. Sars, 1883",Euphausiid,Euphausia similis,omnivore,[S] Suh & Choi (1998; 10.1023/A:1003435622123),not determined,0,NA
236216,Euphausia crystallorophias,Euphausia crystallorophias,3015,"Holt & Tattersall, 1906",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia crystallorophias,urn:lsid:marinespecies.org:taxname:236216,"Euphausia crystallorophias Holt & Tattersall, 1906",Euphausiid,Euphausia crystallorophias,omnivore,Ko et al. (2016; 10.1016/j.dsr2.2015.04.023),not determined,0,NA
110673,Euphausia,Euphausia,3014,"Dana, 1850",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,NA,urn:lsid:marinespecies.org:taxname:110673,"Euphausia Dana, 1850",Euphausiid,Euphausia spp.,omnivore,Highly flexible diet; Sogawa et al. (2017; 10.1093/jcbiol/ruw014) ; [4] Berkes et al. (1975; http://www.jstor.org/stable/20102261); Suh & Choi (1998; 10.1023/A:1003435622123),not determined,0,NA
221047,Euphausia recurva,Euphausia recurva,3024,"Hansen, 1905",220,Species,110673,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Euphausia,Euphausia recurva,urn:lsid:marinespecies.org:taxname:221047,"Euphausia recurva Hansen, 1905",Euphausiid,Euphausia recurva,omnivore,[S]; contradicts [4] [P],omnivore,0,NA
110685,Euphausia hanseni,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Euphausia,Euphausia hanseni,urn:lsid:marinespecies.org:taxname:110685,"Euphausia hanseni†Zimmer, 1915",Euphausiid,Euphausia hanseni,omnivore,[E] Pillar et al (1992; 10.2989/02577619209504714),not determined,0,NA
1649789,Hansarsia,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphasiidae,Hansarsia,NA,urn:lsid:marinespecies.org:taxname:1649789,"Hansarsia megalops†(G.O. Sars, 1883)",Euphausiid,Hansarsia megalops,omnivore,Opportunistic feeder,not determined,0,NA
1128,Euphausiacea,Euphausiacea,3029,"Dana, 1852",100,Order,1089,Animalia,Arthropoda,Malacostraca,Euphausiacea,NA,NA,NA,urn:lsid:marinespecies.org:taxname:1128,"Euphausiacea Dana, 1852",Euphausiid,Euphausiacea Adult,NA,Highly flexible diet; Sogawa et al. (2017; 10.1093/jcbiol/ruw014) ; [4] Berkes et al. (1975; http://www.jstor.org/stable/20102261); Suh & Choi (1998; 10.1023/A:1003435622123),omnivore,0,NA
110671,Euphausiidae,Euphausiidae,3030,"Dana, 1852",140,Family,1128,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,urn:lsid:marinespecies.org:taxname:110671,"Euphausiidae Dana, 1850",Euphausiid,Euphausid,NA,Highly flexible diet; Sogawa et al. (2017; 10.1093/jcbiol/ruw014) ; [4] Berkes et al. (1975; http://www.jstor.org/stable/20102261); Suh & Choi (1998; 10.1023/A:1003435622123),not determined,0,NA
110695,Nematoscelis megalops,Nematoscelis megalops,3038,"G.O. Sars, 1883",220,Species,110676,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nematoscelis,Nematoscelis megalops,urn:lsid:marinespecies.org:taxname:110695,"Hansarsia megalops (G.O. Sars, 1883)",Euphausiid,Nematoscelis megalops,omnivore,[E],not determined,0,NA
237863,Nyctiphanes australis,Nyctiphanes australis,3040,"G.O. Sars, 1883",220,Species,110677,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nyctiphanes,Nyctiphanes australis,urn:lsid:marinespecies.org:taxname:237863,"Nyctiphanes australis G.O. Sars, 1883",Euphausiid,Nyctiphanes australis,omnivore,[UTAS-IMAS] Opportunistic feeder,not determined,0,NA
110677,Nyctiphanes,Nyctiphanes,3039,"Sars, 1883",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Nyctiphanes,NA,urn:lsid:marinespecies.org:taxname:110677,"Nyctiphanes G.O. Sars, 1883",Euphausiid,Nyctiphanes spp.,omnivore,Opportunistic feeder,not determined,0,NA
205900,Pseudeuphausia,Pseudeuphausia,3042,"Hansen, 1910",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Pseudeuphausia,NA,urn:lsid:marinespecies.org:taxname:205900,"Pseudeuphausia Hansen, 1910",Euphausiid,Pseudeuphausia latifrons,omnivore,[4],not determined,0,NA
110703,Stylocheiron longicorne,Stylocheiron longicorne,3045,"G.O. Sars, 1883",220,Species,110678,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,Stylocheiron longicorne,urn:lsid:marinespecies.org:taxname:110703,"Stylocheiron longicorne G.O. Sars, 1883",Euphausiid,Stylocheiron longicorne,carnivore,Derived at genus level,omnivore; detritivore,0,NA
110678,Stylocheiron,Stylocheiron,3043,"G.O. Sars, 1883",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Stylocheiron,NA,urn:lsid:marinespecies.org:taxname:110678,"Stylocheiron G.O. Sars, 1883",Euphausiid,Stylocheiron spp.,carnivore,[P],carnivore,0,NA
236219,Thysanoessa macrura,Thysanoessa macrura,3055,"G.O. Sars, 1883",220,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa macrura,urn:lsid:marinespecies.org:taxname:236219,"Thysanoessa macrura G.O. Sars, 1883",Euphausiid,Thysanoessa macrura,omnivore,[4],not determined,0,NA
110707,Thysanoessa gregaria,Thysanoessa gregaria,3050,"G.O. Sars, 1883",220,Species,110679,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,Thysanoessa gregaria,urn:lsid:marinespecies.org:taxname:110707,"Thysanoessa gregaria G.O. Sars, 1883",Euphausiid,Thysanoessa gregaria,omnivore,[P],omnivore,0,NA
110679,Thysanoessa,Thysanoessa,3049,"Brandt, 1851",180,Genus,110671,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Thysanoessa,NA,urn:lsid:marinespecies.org:taxname:110679,"Thysanoessa Brandt, 1851",Euphausiid,Thysanoessa spp.,omnivore,Derived at genus level,not determined,0,NA
109475,Gymnodinium,Gymnodinium,5629,"F. Stein, 1878",180,Genus,109410,Chromista,Myzozoa,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,NA,urn:lsid:marinespecies.org:taxname:109475,"Gymnodinium F. Stein, 1878",Dinoflagellate,Gymnodinium spp.,NA,NA,not determined,0,NA
127533,Conchoecia,Conchoecia,4395,"Dana, 1849",180,Genus,721211,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Conchoecia,NA,urn:lsid:marinespecies.org:taxname:127533,"Conchoecia Dana, 1849",Ostracod,Conchoecia spp.,omnivore,[P],detritivore,0,NA
127784,Euconchoecia aculeata,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Euconchoecia,Euconchoecia aculeata,urn:lsid:marinespecies.org:taxname:127784,"Euconchoecia aculeata†(Scott, 1894)",Ostracod,Euconchoecia aculeata,NA,NA,not determined,0,NA
127538,Euconchoecia,Euconchoecia,4430,"M√ºller, 1890",180,Genus,723653,Animalia,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,Euconchoecia,NA,urn:lsid:marinespecies.org:taxname:127538,"Euconchoecia M√ºller, 1890",Ostracod,Euconchoecia spp.,NA,NA,not determined,0,NA
115427,Alteutha,Alteutha,3658,"Baird, 1846",180,Genus,587513,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Alteutha,NA,urn:lsid:marinespecies.org:taxname:115427,"Alteutha Baird, 1846",Non-calanoid,Alteutha spp.,NA,NA,not determined,0,NA
115187,Ambunguipes spp.,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Copepoda,Harpacticoida,Hamondiidae,Ambunguipes,NA,urn:lsid:marinespecies.org:taxname:115187,"Ambunguipes†Huys, 1990",Non-calanoid,Ambunguipes spp.,NA,NA,not determined,0,unknown
115273,Clytemnestra,Clytemnestra,3735,"Dana, 1847",180,Genus,587514,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,NA,urn:lsid:marinespecies.org:taxname:115273,"Clytemnestra Dana, 1847",Non-calanoid,Clytemnestra spp.,omnivore,[C],not determined,0,omni
115805,Clytemnestra scutellata,Clytemnestra scutellata,3740,"Dana, 1847",220,Species,115273,Animalia,Arthropoda,Copepoda,Harpacticoida,Peltidiidae,Clytemnestra,Clytemnestra scutellata,urn:lsid:marinespecies.org:taxname:115805,"Clytemnestra scutellata Dana, 1847",Non-calanoid,Clytemnestra scutellata,omnivore,[C],not determined,0,omni
